# This data was rendered from sleepdata.txt.
# It was processed in the live-sleep-analyzer
# Values represent::     ID,xDeriv,yDeriv,zDeriv
56511,1,2,-1
56512,-1,-2,7
56513,1,1,-5
56514,-1,-1,-5
56515,1,0,5
56516,-2,1,-1
56517,1,-2,2
56518,-1,1,0
56519,1,-1,-4
56520,-2,2,1
56521,3,-1,1
56522,-2,0,0
56523,2,1,-1
56524,-1,0,2
56525,1,-1,-1
56526,0,0,1
56527,-1,0,-1
56528,0,0,1
56529,0,0,0
56530,0,1,-1
56531,-1,-2,-1
56532,-1,2,4
56533,3,-1,-2
56534,-1,0,0
56535,1,0,0
56536,-1,0,-2
56537,0,1,2
56538,1,0,1
56539,2,-2,-6
56540,-2,0,4
56541,0,3,1
56542,-4,-2,0
56543,2,-1,-1
56544,1,2,1
56545,-1,-1,2
56546,2,0,-5
56547,0,0,2
56548,0,1,2
56549,-1,0,-1
56550,1,0,-2
56551,0,0,0
56552,0,-3,0
56553,-1,2,4
56554,-2,0,-3
56555,0,1,0
56556,0,-2,-1
56557,0,0,4
56558,2,1,1
56559,1,0,-6
56560,0,0,2
56561,0,0,0
56562,-1,0,2
56563,2,1,-3
56564,-3,0,3
56565,2,0,0
56566,0,1,-3
56567,-1,-1,-2
56568,0,0,3
56569,0,-1,1
56570,0,1,1
56571,-3,-1,-5
56572,3,1,5
56573,2,-1,-3
56574,-1,0,2
56575,0,0,0
56576,0,1,2
56577,0,0,-1
56578,-1,-2,0
56579,-1,0,-2
56580,2,0,0
56581,-4,2,2
56582,-1,-1,-1
56583,4,0,-2
56584,1,0,1
56585,0,0,-1
56586,0,1,4
56587,0,0,-1
56588,0,-1,-2
56589,0,0,1
56590,1,0,0
56591,-1,1,1
56592,0,0,-4
56593,0,0,1
56594,0,1,3
56595,-1,-3,0
56596,0,3,-3
56597,1,-2,3
56598,0,1,2
56599,0,0,-6
56600,0,-1,-1
56601,-1,0,3
56602,-1,1,2
56603,-1,0,-4
56604,0,-2,2
56605,2,1,-1
56606,1,0,4
56607,0,-2,-3
56608,-1,2,0
56609,-1,-1,2
56610,0,1,-3
56611,2,1,4
56612,-1,-2,-5
56613,0,2,2
56614,0,-1,1
56615,-3,0,2
56616,2,-1,-3
56617,1,0,1
56618,0,0,1
56619,1,1,-2
56620,0,0,1
56621,-1,-1,-2
56622,1,2,0
56623,-1,0,5
56624,1,-1,-4
56625,-2,0,-1
56626,0,0,2
56627,1,0,0
56628,-2,-3,-3
56629,3,4,0
56630,0,0,2
56631,-1,-2,2
56632,0,1,0
56633,1,-1,-1
56634,1,2,-1
56635,-2,-1,3
56636,0,0,-3
56637,0,1,0
56638,1,-1,2
56639,1,1,-4
56640,-2,0,1
56641,-1,-1,1
56642,2,0,2
56643,-1,1,-1
56644,1,-1,-1
56645,-2,-1,0
56646,3,-2,1
56647,-3,3,1
56648,1,0,-1
56649,1,-1,1
56650,0,2,-1
56651,-3,-1,-1
56652,1,0,2
56653,1,0,-1
56654,-2,0,-4
56655,0,1,4
56656,0,-1,1
56657,3,1,0
56658,-1,-1,-3
56659,1,1,0
56660,1,-1,1
56661,-1,0,-1
56662,0,1,2
56663,0,-4,-1
56664,-1,2,-2
56665,1,1,4
56666,-3,0,-2
56667,3,0,-2
56668,0,0,2
56669,0,0,2
56670,0,0,-3
56671,-2,0,2
56672,1,-3,-1
56673,1,2,0
56674,2,2,0
56675,-3,-1,0
56676,0,0,0
56677,-2,0,0
56678,1,-1,2
56679,2,2,-3
56680,0,-1,1
56681,0,0,-1
56682,0,2,3
56683,-2,-2,-2
56684,2,0,1
56685,1,-1,2
56686,-1,-1,-3
56687,0,2,0
56688,0,-1,0
56689,-2,1,1
56690,0,0,1
56691,1,-1,-2
56692,0,2,0
56693,-1,-1,2
56694,2,0,1
56695,-1,0,-2
56696,0,0,0
56697,0,0,1
56698,0,2,1
56699,0,-2,-4
56700,0,-1,2
56701,1,2,1
56702,-3,-2,-1
56703,2,2,1
56704,1,-2,-1
56705,-2,1,0
56706,2,0,0
56707,-3,2,2
56708,2,0,-6
56709,1,-2,2
56710,-1,-1,1
56711,1,2,2
56712,-3,-1,-1
56713,4,-1,0
56714,-1,2,-2
56715,0,-1,2
56716,-1,-1,-1
56717,-1,1,2
56718,-1,1,-1
56719,2,-1,0
56720,0,0,-2
56721,-2,1,1
56722,3,-1,-1
56723,-1,0,1
56724,1,1,2
56725,0,-1,-1
56726,-2,-1,2
56727,1,2,0
56728,-1,-1,-1
56729,1,0,-1
56730,0,-1,-3
56731,-1,1,4
56732,2,1,-3
56733,-1,-1,-2
56734,0,1,4
56735,0,-2,-1
56736,-2,2,0
56737,3,-1,0
56738,0,-1,-2
56739,-1,1,-2
56740,0,1,9
56741,0,-1,-3
56742,-3,0,-3
56743,3,2,2
56744,2,-2,-3
56745,-1,0,-3
56746,-1,1,4
56747,1,0,4
56748,0,-1,-3
56749,0,-1,-1
56750,-3,2,0
56751,2,0,2
56752,-1,-2,-1
56753,-1,1,2
56754,2,1,-2
56755,-2,-1,2
56756,3,1,1
56757,0,0,-2
56758,0,-3,0
56759,1,3,-2
56760,-3,1,4
56761,2,-2,-2
56762,-2,0,0
56763,0,1,0
56764,1,0,-2
56765,1,-2,3
56766,-2,1,1
56767,2,0,-3
56768,-1,0,2
56769,1,0,-3
56770,0,-1,1
56771,0,0,0
56772,-1,3,0
56773,1,-2,0
56774,-1,0,0
56775,1,0,1
56776,0,0,1
56777,0,1,-4
56778,0,-1,3
56779,-2,0,-2
56780,-1,1,5
56781,3,0,-3
56782,-1,-2,-1
56783,0,2,0
56784,0,0,-1
56785,1,-1,3
56786,0,-1,0
56787,0,1,1
56788,0,0,1
56789,0,1,-4
56790,-2,-2,2
56791,2,1,-1
56792,-2,-1,0
56793,-2,1,0
56794,3,1,-1
56795,0,0,-1
56796,1,0,3
56797,0,0,2
56798,1,-1,-6
56799,-1,1,4
56800,0,-1,-1
56801,-1,-1,-2
56802,-1,3,3
56803,1,-1,-2
56804,-2,0,-1
56805,2,-1,0
56806,-1,0,3
56807,1,0,-2
56808,0,0,-3
56809,1,0,4
56810,-2,0,3
56811,2,1,-3
56812,-1,-1,2
56813,1,1,-1
56814,-3,0,1
56815,1,0,1
56816,0,0,-3
56817,-1,-1,3
56818,2,0,-6
56819,1,-3,4
56820,-2,3,-3
56821,1,1,5
56822,0,0,-4
56823,0,-1,0
56824,1,2,1
56825,1,-1,2
56826,-2,0,-3
56827,1,-1,1
56828,1,-1,-2
56829,-3,2,2
56830,-2,0,2
56831,-1,0,-2
56832,4,0,1
56833,1,-1,2
56834,-1,-1,-2
56835,1,1,-1
56836,0,0,1
56837,0,0,-1
56838,-1,1,1
56839,3,-2,-1
56840,-3,1,-2
56841,-1,0,4
56842,2,0,1
56843,-2,0,-3
56844,2,0,-1
56845,-3,-1,2
56846,3,2,1
56847,-3,-1,-5
56848,4,1,3
56849,-4,0,-2
56850,2,0,2
56851,0,0,-2
56852,1,-1,2
56853,-1,0,0
56854,-4,1,-3
56855,3,-2,1
56856,-1,1,0
56857,2,-1,2
56858,1,0,-3
56859,-1,1,5
56860,-1,-1,-4
56861,2,0,2
56862,0,2,0
56863,-3,0,2
56864,3,-3,-1
56865,-5,2,-1
56866,3,-1,0
56867,0,2,-1
56868,1,-1,2
56869,-1,1,-2
56870,0,-1,2
56871,4,1,-5
56872,-2,-1,5
56873,0,0,-2
56874,-1,0,-1
56875,-2,0,2
56876,1,1,0
56877,1,-1,1
56878,1,-1,-1
56879,0,0,-1
56880,0,1,5
56881,0,-2,-5
56882,0,0,1
56883,-1,3,2
56884,1,0,-3
56885,-3,-1,0
56886,0,2,-3
56887,1,-2,5
56888,2,2,-1
56889,-1,-1,-4
56890,0,-2,4
56891,-2,0,0
56892,3,2,2
56893,0,-1,-2
56894,0,0,1
56895,-2,1,-2
56896,-1,0,3
56897,1,0,-1
56898,1,-2,-3
56899,0,1,2
56900,-1,0,-1
56901,1,0,4
56902,1,0,-3
56903,-1,0,1
56904,1,0,0
56905,0,-1,-3
56906,-1,1,3
56907,1,0,-3
56908,-1,0,3
56909,0,1,-1
56910,-1,-1,-1
56911,1,0,0
56912,2,1,0
56913,-1,0,1
56914,-1,0,2
56915,1,-2,-2
56916,-2,-1,2
56917,2,2,-3
56918,-2,0,2
56919,0,1,-1
56920,1,-2,-1
56921,-1,1,2
56922,1,0,-4
56923,-1,0,2
56924,2,0,2
56925,-1,0,-2
56926,0,1,0
56927,0,-3,-1
56928,1,1,2
56929,0,2,0
56930,-1,-1,1
56931,1,0,0
56932,-4,0,-1
56933,2,0,1
56934,0,2,0
56935,1,-1,-2
56936,1,0,0
56937,-1,-1,1
56938,1,1,4
56939,0,-2,-4
56940,0,2,-2
56941,0,0,3
56942,-1,-1,-1
56943,-1,1,0
56944,1,-2,0
56945,1,2,0
56946,-2,0,2
56947,1,0,-1
56948,1,-1,-1
56949,-1,1,2
56950,-1,-1,0
56951,0,0,-3
56952,2,0,-1
56953,-2,0,5
56954,1,1,0
56955,0,0,-2
56956,0,-1,2
56957,-1,0,-4
56958,-2,1,0
56959,4,-2,1
56960,-2,1,-1
56961,1,-1,2
56962,-1,2,-1
56963,2,-2,2
56964,-1,2,-3
56965,-1,-1,3
56966,-1,1,3
56967,1,-1,-7
56968,-1,0,3
56969,0,0,-1
56970,3,0,0
56971,0,-1,-3
56972,0,1,3
56973,-1,0,0
56974,1,1,2
56975,0,0,-1
56976,-3,-3,-1
56977,2,2,-1
56978,0,-1,4
56979,-1,1,-1
56980,1,0,-2
56981,0,2,0
56982,0,-2,-1
56983,-1,0,1
56984,1,0,0
56985,1,0,1
56986,-1,0,-1
56987,-1,-2,-1
56988,1,3,2
56989,-3,-2,1
56990,4,1,-3
56991,-1,1,1
56992,1,-2,-2
56993,0,1,1
56994,0,0,3
56995,1,1,0
56996,-3,-2,-2
56997,3,1,1
56998,-2,-1,-1
56999,-1,2,2
57000,1,-3,-5
57001,0,2,3
57002,-1,0,-2
57003,1,1,5
57004,-1,0,-3
57005,2,-1,1
57006,-1,-1,0
57007,0,1,0
57008,-2,1,-3
57009,3,0,4
57010,-1,0,-4
57011,-1,-1,3
57012,0,1,0
57013,0,-2,0
57014,0,1,0
57015,-1,0,-1
57016,3,1,1
57017,-2,0,-2
57018,2,0,1
57019,0,-1,-2
57020,-1,1,3
57021,-1,-2,-1
57022,1,1,-1
57023,1,1,3
57024,-1,-1,2
57025,1,0,-7
57026,-3,-2,5
57027,3,2,-2
57028,0,0,2
57029,0,0,-2
57030,0,0,-2
57031,-1,2,3
57032,2,-1,-4
57033,-1,0,6
57034,-1,0,-3
57035,1,-1,-3
57036,0,0,4
57037,0,1,1
57038,0,-1,-2
57039,0,-1,0
57040,-1,1,-5
57041,0,1,8
57042,0,-1,-5
57043,-2,2,0
57044,3,-2,2
57045,0,1,2
57046,0,1,0
57047,0,-3,-2
57048,-2,1,1
57049,2,1,1
57050,-1,0,-2
57051,-3,-1,-1
57052,3,-1,1
57053,1,2,1
57054,0,-1,0
57055,0,1,-3
57056,-1,-1,3
57057,1,0,2
57058,-2,0,-3
57059,0,-1,1
57060,2,0,-1
57061,-3,1,1
57062,1,0,-1
57063,2,-1,0
57064,-1,0,2
57065,0,0,-2
57066,-1,1,2
57067,2,1,-5
57068,0,-1,3
57069,-1,0,-2
57070,-1,0,4
57071,0,2,-1
57072,2,-2,-3
57073,0,0,1
57074,-2,0,2
57075,2,0,1
57076,-3,-1,-3
57077,1,1,2
57078,0,2,-3
57079,1,-3,3
57080,-1,1,-2
57081,1,0,1
57082,1,-1,0
57083,-1,2,0
57084,1,0,1
57085,-1,-1,-4
57086,1,0,5
57087,-1,1,0
57088,1,0,0
57089,-2,-1,-3
57090,1,1,0
57091,0,-1,2
57092,1,0,1
57093,0,-1,-2
57094,-2,1,0
57095,1,-1,0
57096,-1,2,3
57097,-1,0,-2
57098,3,-1,-1
57099,-5,0,1
57100,3,1,0
57101,1,0,-1
57102,0,-1,0
57103,-1,-1,0
57104,-3,2,2
57105,0,-1,-1
57106,2,-1,0
57107,1,1,0
57108,1,0,0
57109,0,-1,0
57110,1,1,-1
57111,-1,1,1
57112,1,-1,-2
57113,-1,0,2
57114,1,-1,1
57115,-1,1,-3
57116,0,-1,2
57117,-1,-1,-1
57118,1,2,0
57119,1,1,1
57120,0,-1,0
57121,0,-1,-1
57122,0,0,1
57123,-1,1,-1
57124,0,-1,-1
57125,1,1,1
57126,-1,-1,-1
57127,0,1,1
57128,0,-1,-3
57129,1,1,2
57130,-1,-1,3
57131,1,1,-2
57132,0,-1,2
57133,0,0,-2
57134,0,1,-1
57135,0,2,1
57136,1,-2,-7
57137,0,-3,6
57138,-1,3,1
57139,-3,0,4
57140,4,-1,-6
57141,-2,0,3
57142,0,0,0
57143,1,1,0
57144,-1,0,0
57145,1,0,-1
57146,2,-1,0
57147,0,1,-6
57148,-2,0,6
57149,-1,1,1
57150,-1,0,-1
57151,1,-1,-1
57152,0,0,0
57153,0,-2,3
57154,1,1,-1
57155,-1,2,-1
57156,1,0,0
57157,0,-2,-3
57158,1,2,1
57159,-2,-1,1
57160,3,1,1
57161,-3,-2,0
57162,2,0,0
57163,-3,1,-1
57164,0,1,1
57165,2,-3,-3
57166,-2,3,3
57167,1,0,3
57168,0,-1,-2
57169,2,-1,-2
57170,-2,2,2
57171,1,-1,0
57172,-1,0,-3
57173,1,0,1
57174,-2,0,2
57175,-1,0,1
57176,1,0,-3
57177,1,1,1
57178,0,-2,1
57179,0,1,3
57180,1,-1,-5
57181,-3,0,2
57182,3,1,-4
57183,0,-2,4
57184,-1,2,-1
57185,1,-3,2
57186,0,4,-2
57187,0,-1,0
57188,-1,0,2
57189,1,0,-2
57190,-2,0,0
57191,1,0,3
57192,1,0,-1
57193,0,0,-3
57194,-1,-1,1
57195,-2,2,-1
57196,2,-1,1
57197,2,-1,1
57198,-3,1,-1
57199,1,0,-3
57200,0,-1,2
57201,0,1,3
57202,0,-1,-4
57203,1,1,2
57204,-1,-2,1
57205,1,3,-3
57206,0,-1,1
57207,1,0,0
57208,-3,0,0
57209,-1,0,3
57210,3,0,-3
57211,-3,0,4
57212,1,-1,-1
57213,-1,1,-1
57214,3,0,-1
57215,-2,0,-1
57216,4,0,-1
57217,1,-1,-3
57218,-3,1,4
57219,2,0,-1
57220,-1,-1,2
57221,-1,2,-2
57222,0,-1,1
57223,0,-2,0
57224,-2,2,1
57225,1,1,1
57226,1,-2,-1
57227,-3,1,0
57228,4,1,0
57229,-1,0,1
57230,-2,-1,-3
57231,1,-1,2
57232,1,0,3
57233,0,0,-1
57234,-2,3,-1
57235,2,-3,0
57236,0,0,0
57237,-1,1,1
57238,2,-1,-5
57239,-2,2,0
57240,1,-1,2
57241,0,1,2
57242,0,1,-4
57243,0,-1,4
57244,-1,1,-1
57245,0,-3,-4
57246,0,1,4
57247,-1,0,0
57248,1,0,1
57249,1,1,-1
57250,0,-2,-1
57251,0,1,0
57252,-1,0,4
57253,1,0,-3
57254,0,-1,-2
57255,-2,2,3
57256,0,0,-1
57257,3,0,0
57258,0,-2,0
57259,-3,0,1
57260,1,0,-2
57261,1,1,3
57262,0,1,-2
57263,-1,-1,0
57264,1,0,2
57265,-1,1,1
57266,-1,0,-4
57267,-1,0,2
57268,2,-2,-2
57269,-2,0,1
57270,2,1,0
57271,0,-1,-1
57272,2,0,1
57273,-1,2,0
57274,-2,-1,1
57275,2,-1,-1
57276,-1,1,1
57277,0,1,0
57278,-1,0,-1
57279,0,-3,1
57280,-2,2,-3
57281,1,-1,4
57282,2,2,0
57283,-2,0,-2
57284,2,-1,0
57285,1,-1,0
57286,-2,3,1
57287,1,-1,-1
57288,2,-2,0
57289,-1,1,1
57290,-1,1,0
57291,1,-2,-2
57292,0,1,1
57293,-1,-1,0
57294,-2,2,2
57295,3,-2,-3
57296,0,0,0
57297,0,1,4
57298,0,-1,-2
57299,0,1,-1
57300,0,-1,0
57301,0,2,-2
57302,0,-1,3
57303,0,0,-1
57304,-1,-1,0
57305,-1,1,1
57306,0,-1,-1
57307,1,1,0
57308,1,-1,1
57309,0,1,1
57310,-3,1,-2
57311,4,0,0
57312,-1,-2,1
57313,-1,1,0
57314,1,0,-1
57315,-1,1,0
57316,1,-1,-1
57317,0,0,-2
57318,-1,0,3
57319,-1,0,0
57320,2,0,0
57321,0,1,-1
57322,0,-1,3
57323,-1,1,-2
57324,1,-1,-4
57325,-2,1,4
57326,2,0,3
57327,-1,-1,-5
57328,-2,0,2
57329,3,1,0
57330,-1,0,3
57331,1,-3,-4
57332,1,2,-1
57333,-3,-1,2
57334,-1,0,1
57335,3,0,-1
57336,-1,1,0
57337,1,0,2
57338,-2,1,-2
57339,2,-1,-1
57340,0,0,1
57341,2,0,-2
57342,-1,1,5
57343,-2,-1,-4
57344,1,1,1
57345,-1,-1,2
57346,0,-2,1
57347,1,2,-3
57348,0,0,0
57349,-1,1,1
57350,0,0,-2
57351,1,-1,2
57352,-2,0,-2
57353,-1,0,3
57354,1,0,-1
57355,2,1,-1
57356,0,-2,1
57357,1,1,-1
57358,-2,1,3
57359,0,-1,-7
57360,1,0,3
57361,-1,0,2
57362,1,-1,3
57363,-2,1,-2
57364,-1,0,-2
57365,2,0,2
57366,0,-1,0
57367,0,1,-2
57368,0,1,0
57369,0,0,2
57370,-1,-2,-4
57371,2,1,1
57372,-1,1,3
57373,0,-2,0
57374,0,1,-5
57375,1,0,2
57376,0,-1,-1
57377,-2,1,6
57378,2,0,-3
57379,-1,-3,0
57380,-1,4,-2
57381,2,0,2
57382,-1,-1,-1
57383,0,1,1
57384,0,-2,0
57385,1,1,-4
57386,-4,-1,3
57387,4,2,1
57388,-1,0,-1
57389,1,-2,-1
57390,0,0,1
57391,0,1,2
57392,0,1,-3
57393,0,0,0
57394,1,1,2
57395,-3,-2,2
57396,1,0,0
57397,0,0,-3
57398,0,-1,-1
57399,0,1,3
57400,1,-1,-2
57401,0,1,0
57402,0,1,1
57403,-1,-1,1
57404,1,1,-2
57405,0,-1,-1
57406,1,1,2
57407,-2,-1,2
57408,1,0,-4
57409,-3,0,2
57410,2,1,-1
57411,0,-1,0
57412,0,0,2
57413,0,1,-2
57414,0,-2,0
57415,1,1,1
57416,-1,0,-2
57417,-1,0,0
57418,2,0,1
57419,-2,1,-1
57420,0,-2,2
57421,0,-1,-1
57422,2,2,-2
57423,-1,0,2
57424,0,-1,0
57425,1,0,0
57426,0,1,2
57427,-2,2,-3
57428,2,-1,1
57429,-1,-3,-1
57430,0,1,3
57431,0,0,-1
57432,1,1,-1
57433,0,-1,0
57434,-2,2,0
57435,2,-1,3
57436,1,1,-3
57437,-1,0,1
57438,-1,-1,-1
57439,0,0,1
57440,0,0,0
57441,2,-1,-8
57442,-1,2,4
57443,-5,-1,4
57444,2,-1,0
57445,1,1,-1
57446,3,0,1
57447,-1,0,0
57448,0,-1,-2
57449,1,0,0
57450,-3,-1,1
57451,2,2,3
57452,-1,1,-1
57453,0,-1,-4
57454,0,-1,1
57455,1,1,4
57456,-3,-1,-1
57457,0,0,-2
57458,1,1,-2
57459,-2,1,4
57460,3,-1,0
57461,0,-1,-5
57462,1,1,3
57463,1,-1,0
57464,-1,0,2
57465,-2,0,-3
57466,2,0,2
57467,-2,1,0
57468,1,-1,-2
57469,-1,1,1
57470,0,0,-3
57471,0,0,3
57472,0,-1,1
57473,2,1,-1
57474,0,0,2
57475,0,1,-3
57476,-1,0,1
57477,1,0,2
57478,0,0,-3
57479,-4,-1,2
57480,3,0,1
57481,-2,0,-2
57482,2,-2,2
57483,0,2,-2
57484,0,0,-1
57485,1,-1,1
57486,0,1,-1
57487,0,0,-1
57488,-1,0,1
57489,1,1,2
57490,0,-2,0
57491,0,1,1
57492,-2,0,-2
57493,0,1,1
57494,1,-2,-1
57495,1,0,-2
57496,1,2,1
57497,1,-1,1
57498,-2,0,1
57499,1,-1,-1
57500,-1,0,0
57501,0,1,3
57502,-1,1,-1
57503,0,-1,-2
57504,-2,-1,-2
57505,2,0,4
57506,0,1,-1
57507,1,-2,-4
57508,0,1,3
57509,0,2,1
57510,-2,-1,-2
57511,2,0,2
57512,-1,0,0
57513,1,0,0
57514,-2,0,0
57515,-1,0,-3
57516,2,-1,-1
57517,0,0,3
57518,-1,3,-1
57519,0,-3,3
57520,2,2,-2
57521,2,-3,0
57522,-2,3,1
57523,-1,-1,-1
57524,0,-1,2
57525,0,2,-1
57526,1,-1,-1
57527,0,-1,0
57528,0,0,-1
57529,-1,-1,3
57530,1,3,-1
57531,-1,-2,0
57532,1,2,1
57533,0,-2,-3
57534,-1,1,3
57535,0,0,-7
57536,0,0,6
57537,1,0,-4
57538,-1,1,5
57539,-3,-2,-2
57540,4,0,-1
57541,0,0,2
57542,1,1,-2
57543,-2,0,3
57544,1,-1,-2
57545,-2,1,2
57546,1,1,-3
57547,0,-1,0
57548,1,-1,0
57549,-1,0,2
57550,-1,0,-3
57551,1,1,1
57552,2,-3,-5
57553,2,3,2
57554,-2,-3,-1
57555,0,2,0
57556,0,1,0
57557,3,-1,3
57558,-2,-2,-2
57559,2,2,-1
57560,0,-1,-3
57561,-1,1,5
57562,-3,1,4
57563,0,-1,-4
57564,-1,1,3
57565,1,2,0
57566,-1,-2,-2
57567,0,-1,1
57568,1,1,1
57569,0,-2,-2
57570,0,0,-2
57571,1,1,0
57572,-1,1,8
57573,-1,0,-4
57574,1,-1,-2
57575,2,1,2
57576,-4,-1,2
57577,2,1,-3
57578,0,1,1
57579,0,-1,-2
57580,0,0,3
57581,0,-1,-2
57582,-1,1,1
57583,-1,0,0
57584,1,0,2
57585,-2,-2,-1
57586,2,1,-1
57587,-2,2,0
57588,2,0,1
57589,2,-2,-2
57590,-2,2,0
57591,1,-1,3
57592,-1,0,-2
57593,1,0,-2
57594,-4,-1,0
57595,2,0,1
57596,0,2,3
57597,2,-2,0
57598,-1,1,0
57599,0,0,0
57600,0,0,-3
57601,1,-1,0
57602,0,2,0
57603,0,-1,0
57604,0,1,2
57605,-1,-2,-1
57606,0,1,0
57607,-1,-1,-2
57608,-1,2,4
57609,2,-2,-5
57610,1,1,5
57611,-1,0,-2
57612,1,-1,-1
57613,0,0,-1
57614,-1,1,-1
57615,0,-1,2
57616,1,1,0
57617,0,1,-2
57618,0,-1,0
57619,-1,0,4
57620,0,-1,-1
57621,0,2,0
57622,0,-1,1
57623,5,0,-2
57624,-4,1,0
57625,1,-1,3
57626,-1,-1,-2
57627,1,1,2
57628,-3,0,-3
57629,2,1,0
57630,-3,-1,0
57631,2,-1,1
57632,-3,1,-1
57633,3,-3,-1
57634,-2,2,1
57635,3,0,1
57636,0,1,0
57637,-1,-1,2
57638,1,1,-1
57639,0,0,-2
57640,0,-1,0
57641,-4,0,3
57642,2,1,-3
57643,3,-2,-4
57644,2,2,4
57645,-1,1,0
57646,-2,0,0
57647,0,-2,1
57648,0,2,1
57649,0,-1,-1
57650,2,1,0
57651,-3,-1,-1
57652,-1,1,1
57653,2,-1,0
57654,-2,0,-3
57655,0,-1,3
57656,2,2,0
57657,-1,-2,-2
57658,1,1,1
57659,-1,1,1
57660,1,0,1
57661,-1,0,-4
57662,0,-2,4
57663,0,2,-2
57664,-1,-1,2
57665,1,0,-1
57666,1,0,1
57667,-1,-1,-2
57668,1,1,0
57669,0,0,1
57670,-2,1,2
57671,3,0,-4
57672,-1,-3,1
57673,0,2,2
57674,-2,-2,1
57675,2,3,-4
57676,0,0,0
57677,0,-2,1
57678,0,1,0
57679,0,-1,1
57680,0,2,-3
57681,0,-2,2
57682,-1,1,5
57683,1,-1,-6
57684,1,1,0
57685,-1,-2,0
57686,1,2,2
57687,-1,0,-5
57688,0,1,7
57689,0,-1,-3
57690,-1,0,2
57691,1,-1,-1
57692,-4,1,0
57693,3,-1,0
57694,2,1,-4
57695,-1,0,2
57696,-1,0,3
57697,0,1,-1
57698,2,-1,0
57699,-1,0,0
57700,-2,-1,2
57701,2,1,-3
57702,0,-1,0
57703,-4,1,-1
57704,3,0,2
57705,1,0,-1
57706,0,-1,-1
57707,-1,1,3
57708,2,0,-1
57709,-1,1,0
57710,-2,0,-5
57711,2,0,5
57712,2,0,-1
57713,-5,-3,1
57714,0,2,-1
57715,1,0,0
57716,3,-2,1
57717,-2,2,-1
57718,0,-1,0
57719,0,0,1
57720,0,2,0
57721,1,-2,-2
57722,0,1,1
57723,-1,-1,1
57724,-1,1,-1
57725,1,0,0
57726,0,1,-1
57727,-1,-3,0
57728,0,2,0
57729,0,-1,-3
57730,2,1,6
57731,0,0,-5
57732,0,-1,1
57733,0,0,3
57734,0,-1,0
57735,0,2,2
57736,-1,0,-3
57737,1,0,0
57738,-1,0,0
57739,1,1,-3
57740,-4,-1,5
57741,3,0,-2
57742,1,1,0
57743,1,-2,-1
57744,-3,1,3
57745,3,0,-5
57746,-1,1,4
57747,-1,-1,-1
57748,1,0,2
57749,1,1,-1
57750,-1,-1,-4
57751,0,0,4
57752,-3,0,-1
57753,3,1,1
57754,-2,-2,0
57755,2,1,0
57756,0,-1,-2
57757,0,2,2
57758,0,-2,-2
57759,0,1,2
57760,-1,1,2
57761,1,-2,-1
57762,-2,1,-2
57763,2,0,1
57764,-1,-1,-3
57765,1,2,4
57766,-2,-1,1
57767,2,0,-3
57768,-1,-1,1
57769,1,1,-2
57770,1,0,3
57771,-2,-1,-2
57772,1,0,-1
57773,0,0,3
57774,-1,2,-1
57775,-2,-1,0
57776,2,-1,1
57777,1,1,-1
57778,-1,-1,-1
57779,0,1,-1
57780,0,0,3
57781,1,0,-1
57782,0,1,2
57783,-1,-1,-2
57784,1,1,2
57785,-1,-2,-3
57786,0,0,1
57787,0,-2,0
57788,-1,3,0
57789,2,0,-1
57790,-1,-1,1
57791,-2,0,2
57792,3,2,-1
57793,-1,0,-2
57794,1,-2,1
57795,0,2,2
57796,-1,-1,-4
57797,0,-2,0
57798,0,1,-1
57799,-1,2,3
57800,2,-4,-2
57801,0,4,0
57802,-1,-1,4
57803,1,0,-2
57804,0,-2,0
57805,-1,2,-3
57806,1,0,2
57807,-1,0,-1
57808,-2,1,5
57809,2,-1,-5
57810,0,-1,0
57811,1,-2,2
57812,0,3,-4
57813,-1,0,4
57814,-2,0,-2
57815,0,-1,0
57816,2,1,2
57817,1,-1,-3
57818,0,1,1
57819,0,-1,2
57820,1,0,1
57821,-2,0,-3
57822,0,-1,1
57823,0,1,1
57824,0,1,3
57825,0,-1,-5
57826,1,-2,0
57827,-1,3,-1
57828,1,0,1
57829,-1,-1,2
57830,0,1,-5
57831,2,2,5
57832,-2,-3,-2
57833,1,1,-1
57834,-1,-1,2
57835,1,2,1
57836,0,-1,-1
57837,0,-1,-1
57838,1,0,-1
57839,-1,2,0
57840,-1,-1,3
57841,1,0,0
57842,-1,-1,-1
57843,1,0,-2
57844,-2,1,-1
57845,-1,1,4
57846,3,0,-1
57847,0,-1,-1
57848,0,-2,3
57849,-1,-2,0
57850,1,4,-1
57851,-1,0,-2
57852,2,1,4
57853,0,-1,-3
57854,-1,-1,3
57855,-1,1,-1
57856,1,0,-4
57857,0,-1,3
57858,0,1,-4
57859,0,0,5
57860,1,0,-2
57861,-1,-2,-1
57862,0,2,2
57863,1,1,-1
57864,-1,-3,-1
57865,0,3,3
57866,0,-2,-2
57867,0,0,-4
57868,0,0,3
57869,-1,1,2
57870,-1,0,0
57871,2,-1,0
57872,0,1,1
57873,0,0,-1
57874,-1,-1,-2
57875,1,1,-3
57876,0,-1,0
57877,0,1,5
57878,0,0,-4
57879,0,1,4
57880,-1,0,-2
57881,0,0,3
57882,1,-1,-4
57883,0,-1,3
57884,0,1,-1
57885,0,0,1
57886,-1,-1,-1
57887,3,1,-1
57888,-2,0,1
57889,0,1,2
