# Sample Sleep Data 
# Values represent::     ID,xDeriv,yDeriv,zDeriv
3108,2,8,6
3109,2,7,6
3110,2,7,7
3111,0,8,6
3112,1,8,6
3113,3,7,5
3114,3,7,7
3115,1,8,5
3116,1,7,7
3117,2,8,8
3118,2,8,7
3119,2,7,5
3120,1,9,8
3121,3,7,8
3122,2,7,8
3123,2,7,6
3124,2,7,5
3125,1,7,7
3126,2,7,8
3127,3,8,7
3128,3,8,6
3129,3,6,4
3130,2,8,7
3131,1,9,6
3132,3,7,7
3133,0,8,7
3134,4,7,7
3135,1,7,2
3136,2,7,5
3137,2,7,5
3138,1,7,6
3139,1,9,8
3140,2,9,4
3141,2,7,8
3142,2,8,6
3143,1,7,6
3144,2,6,6
3145,1,8,7
3146,2,7,8
3147,2,7,6
3148,1,8,8
3149,3,7,4
3150,1,8,6
3151,2,8,7
3152,0,7,8
3153,1,7,4
3154,3,7,5
3155,3,7,4
3156,0,7,6
3157,2,7,7
3158,2,7,3
3159,2,7,4
3160,1,6,5
3161,2,8,7
3162,0,8,8
3163,0,8,6
3164,3,7,7
3165,2,8,5
3166,3,9,7
3167,2,7,7
3168,1,7,4
3169,2,8,4
3170,4,7,7
3171,4,7,6
3172,1,7,6
3173,1,7,4
3174,0,8,5
3175,4,7,6
3176,1,7,6
3177,2,9,5
3178,-1,7,4
3179,1,8,6
3180,1,6,7
3181,3,7,5
3182,3,6,7
3183,-2,7,7
3184,1,8,9
3185,1,6,6
3186,-4,6,4
3187,0,7,4
3188,-4,11,7
3189,2,8,4
3190,4,10,7
3191,3,9,7
3192,3,7,8
3193,2,7,6
3194,1,8,4
3195,4,7,2
3196,2,7,6
3197,2,7,8
3198,4,8,5
3199,2,8,2
3200,6,7,6
3201,2,8,6
3202,3,7,6
3203,2,7,6
3204,1,7,5
3205,3,7,5
3206,4,7,6
3207,1,7,4
3208,2,9,7
3209,2,7,8
3210,2,8,4
3211,4,7,5
3212,2,8,6
3213,3,7,5
3214,0,7,8
3215,1,7,8
3216,1,7,4
3217,1,6,4
3218,2,7,4
3219,4,8,7
3220,2,7,5
3221,2,7,6
3222,1,8,6
3223,3,7,5
3224,1,11,6
3225,4,7,6
3226,2,10,9
3227,4,6,5
3228,1,7,5
3229,1,7,4
3230,3,7,6
3231,4,8,5
3232,0,6,4
3233,2,8,6
3234,3,7,7
3235,-1,7,4
3236,0,7,4
3237,1,7,5
3238,0,6,6
3239,2,8,5
3240,0,10,8
3241,3,7,4
3242,1,8,5
3243,-1,7,8
3244,1,7,7
3245,1,7,10
3246,2,7,8
3247,5,7,3
3248,2,9,7
3249,2,8,7
3250,4,8,6
3251,2,8,6
3252,4,7,5
3253,1,9,5
3254,2,7,3
3255,0,8,5
3256,2,7,5
3257,2,7,7
3258,2,7,5
3259,2,7,6
3260,3,8,6
3261,3,7,5
3262,2,9,3
3263,3,7,4
3264,3,7,6
3265,1,8,7
3266,2,7,4
3267,2,8,7
3268,4,7,8
3269,2,7,6
3270,3,9,6
3271,3,9,4
3272,3,8,6
3273,1,7,5
3274,4,6,9
3275,1,8,7
3276,2,8,6
3277,2,7,7
3278,1,9,7
3279,0,7,4
3280,1,7,6
3281,2,7,5
3282,1,8,3
3283,2,8,4
3284,3,7,6
3285,2,7,6
3286,2,7,7
3287,2,7,5
3288,3,6,7
3289,2,8,6
3290,3,7,4
3291,1,9,8
3292,2,8,6
3293,3,7,8
3294,1,8,5
3295,3,8,3
3296,0,8,5
3297,1,7,8
3298,3,7,6
3299,2,7,4
3300,2,8,7
3301,2,8,5
3302,1,7,5
3303,3,7,7
3304,5,7,4
3305,-1,9,8
3306,4,9,8
3307,8,5,5
3308,-4,-2,4
3309,6,18,10
3310,-1,8,3
3311,4,11,5
3312,1,11,5
3313,1,7,6
3314,3,9,2
3315,1,8,9
3316,2,10,8
3317,4,16,8
3318,1,11,6
3319,0,10,6
3320,1,5,8
3321,2,4,4
3322,4,8,6
3323,2,8,6
3324,1,7,6
3325,3,8,8
3326,3,8,6
3327,1,7,5
3328,3,6,8
3329,-1,7,6
3330,1,8,8
3331,2,7,5
3332,3,8,6
3333,3,8,4
3334,1,8,5
3335,1,8,8
3336,2,7,7
3337,2,9,5
3338,0,7,4
3339,3,7,3
3340,1,8,7
3341,2,8,4
3342,2,7,4
3343,2,7,5
3344,1,7,4
3345,2,7,4
3346,1,7,7
3347,0,7,6
3348,0,8,7
3349,1,8,7
3350,2,7,5
3351,5,8,8
3352,5,9,3
3353,5,8,4
3354,6,7,4
3355,4,7,-1
3356,6,10,-1
3357,7,8,-2
3358,4,8,1
3359,6,9,2
3360,5,7,-2
3361,4,9,3
3362,6,7,6
3363,5,9,0
3364,4,7,3
3365,5,8,3
3366,3,7,6
3367,1,8,10
3368,-2,8,8
3369,2,7,4
3370,4,7,6
3371,3,7,8
3372,1,7,5
3373,1,8,5
3374,2,8,3
3375,3,6,4
3376,5,7,1
3377,0,8,5
3378,1,7,8
3379,2,8,7
3380,2,8,5
3381,3,7,6
3382,6,7,3
3383,1,7,3
3384,2,9,3
3385,4,9,3
3386,0,8,6
3387,3,7,5
3388,1,8,5
3389,2,7,4
3390,1,7,7
3391,1,7,8
3392,0,7,7
3393,0,7,4
3394,3,6,6
3395,2,6,0
3396,3,8,7
3397,3,7,5
3398,1,7,6
3399,2,7,4
3400,1,7,7
3401,2,7,4
3402,0,7,5
3403,2,7,6
3404,4,8,9
3405,2,6,9
3406,2,7,6
3407,2,7,6
3408,2,7,2
3409,1,7,6
3410,3,8,6
3411,0,8,7
3412,3,8,3
3413,1,8,4
3414,3,8,6
3415,0,7,5
3416,2,7,7
3417,2,7,5
3418,4,7,4
3419,1,6,6
3420,4,6,6
3421,1,9,9
3422,4,7,5
3423,2,7,8
3424,0,7,7
3425,1,8,6
3426,1,7,4
3427,-1,7,5
3428,0,7,7
3429,1,7,5
3430,5,10,5
3431,2,7,2
3432,1,7,1
3433,2,10,6
3434,3,7,4
3435,1,8,6
3436,-1,8,4
3437,2,8,4
3438,-16,15,7
3439,-7,-24,14
3440,-23,12,9
3441,3,9,6
3442,1,8,6
3443,1,6,6
3444,2,8,7
3445,1,7,3
3446,1,7,4
3447,2,6,4
3448,3,7,6
3449,2,7,6
3450,3,7,7
3451,4,7,6
3452,3,7,4
3453,2,6,7
3454,3,6,7
3455,3,7,5
3456,1,7,6
3457,2,7,6
3458,5,7,5
3459,1,7,3
3460,1,7,5
3461,4,8,6
3462,3,8,7
3463,2,7,3
3464,2,7,7
3465,2,8,6
3466,3,8,5
3467,1,6,6
3468,0,8,7
3469,-1,8,6
3470,2,6,5
3471,3,6,6
3472,1,6,4
3473,0,7,6
3474,1,8,4
3475,3,7,5
3476,4,7,5
3477,1,8,7
3478,1,8,4
3479,0,7,7
3480,1,8,3
3481,4,6,4
3482,4,6,6
3483,2,7,3
3484,2,6,5
3485,2,7,7
3486,4,6,3
3487,2,6,6
3488,2,8,8
3489,2,7,8
3490,0,7,6
3491,1,7,5
3492,3,7,9
3493,2,8,6
3494,3,6,7
3495,1,8,8
3496,2,6,6
3497,3,8,4
3498,2,8,4
3499,4,7,5
3500,0,6,7
3501,3,6,5
3502,2,8,6
3503,1,7,7
3504,3,7,6
3505,3,8,7
3506,1,6,3
3507,4,7,7
3508,1,7,4
3509,3,7,8
3510,2,5,7
3511,1,7,4
3512,3,6,4
3513,1,6,8
3514,3,6,6
3515,2,6,6
3516,3,7,8
3517,2,7,8
3518,1,7,6
3519,1,7,5
3520,3,7,5
3521,2,7,6
3522,2,7,8
3523,3,7,7
3524,2,7,9
3525,3,8,6
3526,1,7,7
3527,4,7,6
3528,0,8,7
3529,2,7,8
3530,2,7,7
3531,0,7,5
3532,1,7,4
3533,0,7,4
3534,4,7,8
3535,1,7,7
3536,5,7,5
3537,1,6,7
3538,3,7,3
3539,3,7,7
3540,2,7,7
3541,1,8,6
3542,2,6,6
3543,1,8,7
3544,3,7,7
3545,1,6,8
3546,0,7,6
3547,0,7,6
3548,2,7,4
3549,1,7,6
3550,0,7,5
3551,3,7,6
3552,3,7,6
3553,1,8,7
3554,2,8,4
3555,3,7,7
3556,0,8,4
3557,1,6,6
3558,1,8,7
3559,2,7,9
3560,2,7,3
3561,3,7,6
3562,0,8,7
3563,2,7,7
3564,2,7,5
3565,2,7,8
3566,0,8,5
3567,1,7,5
3568,3,7,6
3569,2,8,7
3570,1,7,6
3571,3,6,4
3572,1,7,7
3573,1,7,3
3574,0,7,7
3575,0,7,8
3576,2,7,6
3577,0,7,6
3578,2,7,8
3579,1,7,3
3580,3,6,6
3581,4,7,9
3582,2,7,7
3583,2,7,4
3584,3,7,7
3585,1,7,5
3586,1,7,6
3587,2,8,5
3588,2,7,6
3589,0,7,8
3590,1,7,8
3591,3,7,7
3592,2,7,6
3593,2,7,5
3594,1,7,5
3595,2,8,5
3596,1,9,4
3597,4,7,7
3598,3,7,7
3599,2,7,5
3600,2,8,3
3601,1,7,8
3602,1,7,6
3603,1,8,6
3604,4,6,6
3605,0,7,4
3606,3,8,7
3607,2,7,4
3608,2,7,8
3609,3,6,4
3610,1,9,6
3611,1,6,8
3612,2,7,7
3613,2,7,5
3614,2,8,5
3615,3,7,6
3616,2,6,4
3617,1,7,4
3618,3,7,8
3619,2,6,4
3620,2,8,7
3621,3,7,5
3622,3,8,6
3623,3,8,8
3624,2,6,8
3625,3,7,3
3626,0,8,5
3627,1,8,7
3628,2,7,6
3629,-1,7,4
3630,1,7,5
3631,2,7,6
3632,2,7,4
3633,-1,7,7
3634,2,7,8
3635,1,8,6
3636,2,7,6
3637,3,7,7
3638,3,7,2
3639,1,7,6
3640,2,6,5
3641,1,8,5
3642,0,7,4
3643,3,7,4
3644,2,7,9
3645,1,7,6
3646,2,7,6
3647,1,7,4
3648,1,9,5
3649,4,6,6
3650,4,6,6
3651,2,7,5
3652,2,6,4
3653,2,7,8
3654,1,7,7
3655,4,7,5
3656,2,7,7
3657,3,7,7
3658,2,7,3
3659,1,7,6
3660,2,7,6
3661,2,7,7
3662,2,7,8
3663,0,7,4
3664,2,7,7
3665,1,7,5
3666,1,8,5
3667,1,6,6
3668,1,6,5
3669,2,7,6
3670,2,7,7
3671,2,7,7
3672,3,7,5
3673,1,7,5
3674,2,7,6
3675,3,8,6
3676,1,8,6
3677,2,7,7
3678,1,7,6
3679,2,6,6
3680,1,6,7
3681,1,7,8
3682,2,7,7
3683,2,7,5
3684,1,7,3
3685,3,7,6
3686,2,7,6
3687,3,6,5
3688,3,7,8
3689,1,7,5
3690,1,7,6
3691,2,9,6
3692,3,8,7
3693,1,7,6
3694,2,7,7
3695,1,6,6
3696,2,6,9
3697,2,7,7
3698,4,8,5
3699,1,7,6
3700,1,6,7
3701,1,7,8
3702,3,7,8
3703,3,8,7
3704,3,7,6
3705,3,6,3
3706,2,6,5
3707,1,6,7
3708,0,6,6
3709,2,7,5
3710,1,7,6
3711,2,6,7
3712,1,7,8
3713,0,7,6
3714,2,7,6
3715,3,8,4
3716,2,8,7
3717,3,6,8
3718,2,7,7
3719,2,7,8
3720,4,7,6
3721,2,7,6
3722,2,7,8
3723,-2,7,6
3724,2,7,6
3725,3,7,7
3726,2,7,7
3727,4,6,8
3728,2,7,5
3729,2,7,6
3730,2,7,6
3731,2,7,4
3732,2,7,7
3733,2,9,7
3734,0,7,8
3735,1,7,5
3736,3,7,7
3737,2,7,8
3738,4,7,4
3739,4,5,5
3740,3,7,10
3741,2,8,8
3742,1,7,8
3743,2,9,8
3744,1,7,7
3745,2,8,6
3746,0,9,6
3747,1,8,3
3748,1,7,6
3749,0,7,7
3750,2,7,8
3751,1,6,7
3752,0,6,6
3753,0,8,6
3754,1,7,6
3755,1,6,5
3756,2,8,10
3757,2,7,5
3758,0,9,5
3759,1,7,8
3760,1,8,5
3761,0,7,5
3762,2,7,5
3763,4,7,5
3764,2,4,5
3765,2,10,7
3766,2,5,5
3767,3,6,5
3768,1,7,7
3769,0,7,5
3770,2,6,4
3771,3,7,2
3772,1,7,7
3773,0,7,6
3774,3,7,5
3775,2,7,5
3776,1,7,4
3777,2,7,5
3778,1,7,6
3779,2,7,6
3780,1,6,4
3781,1,7,5
3782,2,6,6
3783,3,6,4
3784,2,7,3
3785,2,7,5
3786,2,6,8
3787,2,6,5
3788,4,6,8
3789,3,6,6
3790,1,7,4
3791,0,8,4
3792,0,7,7
3793,2,7,6
3794,1,6,6
3795,0,7,5
3796,3,6,8
3797,1,7,6
3798,3,7,6
3799,3,8,3
3800,2,7,5
3801,3,8,6
3802,1,7,6
3803,2,7,6
3804,1,8,6
3805,0,7,5
3806,2,7,7
3807,1,8,7
3808,2,7,4
3809,5,7,6
3810,1,7,5
3811,4,8,7
3812,1,7,6
3813,1,6,5
3814,1,6,6
3815,0,6,6
3816,2,7,6
3817,3,7,5
3818,2,6,7
3819,3,8,7
3820,2,9,5
3821,3,7,3
3822,0,7,8
3823,2,7,5
3824,3,7,7
3825,2,7,7
3826,1,6,7
3827,1,9,5
3828,0,8,1
3829,2,7,7
3830,2,7,11
3831,1,7,4
3832,1,9,6
3833,1,7,4
3834,1,7,6
3835,2,8,9
3836,1,7,5
3837,-1,7,4
3838,3,8,9
3839,2,7,5
3840,0,7,6
3841,3,6,6
3842,0,7,5
3843,-1,8,4
3844,2,7,7
3845,3,5,6
3846,2,8,5
3847,1,7,7
3848,2,7,5
3849,3,6,4
3850,2,7,6
3851,1,8,4
3852,3,7,8
3853,2,7,8
3854,2,7,5
3855,2,6,6
3856,4,7,7
3857,1,5,7
3858,1,7,4
3859,2,7,7
3860,3,7,4
3861,1,8,9
3862,1,7,5
3863,1,7,7
3864,1,7,6
3865,1,8,2
3866,3,7,5
3867,4,4,7
3868,0,6,7
3869,1,7,7
3870,3,7,5
3871,3,5,7
3872,2,8,5
3873,2,7,5
3874,1,7,4
3875,3,7,4
3876,1,8,4
3877,2,8,8
3878,2,7,6
3879,0,8,7
3880,1,7,5
3881,1,7,5
3882,2,6,5
3883,2,8,9
3884,2,7,8
3885,2,7,5
3886,4,7,6
3887,2,6,6
3888,3,7,8
3889,4,7,9
3890,2,7,2
3891,1,6,6
3892,4,5,8
3893,2,9,4
3894,5,8,5
3895,-2,9,8
3896,6,4,8
3897,1,8,8
3898,2,9,3
3899,1,7,4
3900,2,7,6
3901,1,8,7
3902,2,6,6
3903,0,8,7
3904,1,7,9
3905,1,7,4
3906,3,7,4
3907,2,7,7
3908,1,7,9
3909,-1,7,9
3910,1,8,6
3911,2,7,6
3912,2,8,7
3913,-1,7,6
3914,2,7,3
3915,1,7,6
3916,4,7,6
3917,0,7,6
3918,0,8,8
3919,1,7,5
3920,4,6,3
3921,0,8,7
3922,1,7,5
3923,1,7,7
3924,1,7,5
3925,3,7,6
3926,2,7,5
3927,2,7,5
3928,1,7,4
3929,4,6,5
3930,2,6,3
3931,1,7,7
3932,1,7,5
3933,1,7,8
3934,2,7,5
3935,2,7,5
3936,1,9,6
3937,3,7,7
3938,3,8,4
3939,1,7,6
3940,3,7,5
3941,3,7,5
3942,3,7,6
3943,0,7,6
3944,3,7,6
3945,2,7,7
3946,2,7,6
3947,3,7,6
3948,3,7,4
3949,3,6,7
3950,3,8,3
3951,3,7,4
3952,1,7,6
3953,2,8,8
3954,3,8,7
3955,1,8,5
3956,0,9,7
3957,1,7,6
3958,2,7,5
3959,3,7,4
3960,3,7,6
3961,3,6,4
3962,1,7,6
3963,4,8,6
3964,2,7,8
3965,0,8,9
3966,2,7,5
3967,4,7,7
3968,4,8,5
3969,2,7,6
3970,1,7,7
3971,3,7,5
3972,2,7,8
3973,1,7,9
3974,3,8,6
3975,0,7,5
3976,2,7,2
3977,1,7,5
3978,1,7,5
3979,3,8,4
3980,1,7,5
3981,2,7,5
3982,2,7,5
3983,1,8,7
3984,2,7,7
3985,2,7,9
3986,2,7,6
3987,3,7,7
3988,3,7,7
3989,2,7,3
3990,2,7,5
3991,1,6,4
3992,0,7,7
3993,1,8,7
3994,0,8,7
3995,0,7,5
3996,1,6,4
3997,2,7,6
3998,2,8,8
3999,3,6,3
4000,0,8,8
4001,1,7,8
4002,1,8,6
4003,2,7,8
4004,2,6,5
4005,2,8,5
4006,2,7,7
4007,2,8,5
4008,2,8,7
4009,3,8,9
4010,2,8,3
4011,3,8,7
4012,2,6,3
4013,1,7,7
4014,2,7,7
4015,3,7,7
4016,0,7,8
4017,1,7,7
4018,1,7,6
4019,0,7,8
4020,1,7,8
4021,1,7,6
4022,2,7,6
4023,2,9,8
4024,1,7,6
4025,3,8,7
4026,1,8,6
4027,3,7,7
4028,1,7,4
4029,3,7,6
4030,0,7,8
4031,3,8,4
4032,2,7,3
4033,1,7,4
4034,2,7,7
4035,0,8,5
4036,1,7,6
4037,2,8,6
4038,2,7,3
4039,1,7,8
4040,1,7,4
4041,2,6,2
4042,2,6,7
4043,-1,7,7
4044,1,7,2
4045,2,6,7
4046,1,7,5
4047,3,8,6
4048,-1,7,6
4049,3,7,6
4050,1,6,6
4051,3,7,4
4052,6,7,0
4053,4,7,5
4054,5,7,8
4055,6,7,1
4056,5,7,4
4057,4,8,8
4058,4,6,4
4059,4,8,6
4060,6,8,2
4061,6,9,1
4062,6,8,2
4063,5,8,3
4064,6,8,0
4065,6,11,4
4066,6,7,6
4067,5,7,0
4068,6,9,-1
4069,5,8,2
4070,6,8,5
4071,6,7,2
4072,6,7,3
4073,7,8,-1
4074,5,8,2
4075,6,7,1
4076,3,7,4
4077,3,7,4
4078,2,7,7
4079,3,8,1
4080,6,7,1
4081,5,8,7
4082,2,8,5
4083,3,7,6
4084,4,7,9
4085,6,8,-1
4086,2,9,6
4087,1,8,5
4088,5,9,6
4089,3,7,5
4090,5,7,0
4091,5,10,6
4092,7,7,3
4093,5,7,6
4094,2,7,-2
4095,3,8,2
4096,3,7,1
4097,0,9,5
4098,1,6,4
4099,5,7,7
4100,3,7,1
4101,3,7,5
4102,0,8,7
4103,3,7,1
4104,4,6,4
4105,5,8,5
4106,3,7,6
4107,2,7,7
4108,1,7,5
4109,1,7,6
4110,1,7,8
4111,2,8,6
4112,4,5,5
4113,5,7,10
4114,1,9,5
4115,2,7,5
4116,3,6,4
4117,3,10,5
4118,1,7,6
4119,1,7,4
4120,-1,7,3
4121,1,9,5
4122,3,7,8
4123,-1,7,7
4124,1,7,5
4125,4,7,7
4126,2,7,6
4127,1,7,6
4128,4,7,5
4129,0,9,7
4130,3,8,4
4131,1,7,4
4132,1,8,6
4133,3,7,5
4134,1,8,6
4135,2,7,9
4136,3,8,4
4137,2,8,7
4138,4,8,6
4139,6,6,5
4140,1,6,7
4141,0,8,6
4142,1,7,7
4143,0,7,8
4144,3,8,5
4145,-1,8,4
4146,4,7,5
4147,0,7,4
4148,2,5,5
4149,2,8,6
4150,3,7,6
4151,1,7,4
4152,1,6,7
4153,3,6,6
4154,1,7,8
4155,1,7,6
4156,2,6,6
4157,3,8,1
4158,5,7,0
4159,2,8,5
4160,1,8,6
4161,0,7,6
4162,2,7,8
4163,2,8,5
4164,3,8,4
4165,1,9,5
4166,3,6,4
4167,0,7,5
4168,1,8,7
4169,2,7,3
4170,0,7,4
4171,5,7,9
4172,6,8,3
4173,5,8,7
4174,2,7,4
4175,5,6,3
4176,2,7,5
4177,0,9,7
4178,3,6,6
4179,1,7,5
4180,1,7,8
4181,0,7,7
4182,4,7,6
4183,3,7,8
4184,2,7,6
4185,2,6,4
4186,-1,7,6
4187,1,7,4
4188,1,7,6
4189,0,7,8
4190,1,7,7
4191,0,8,4
4192,3,7,8
4193,3,7,4
4194,1,7,7
4195,3,7,7
4196,2,6,6
4197,2,8,8
4198,1,6,6
4199,1,8,7
4200,1,8,5
4201,3,7,6
4202,3,7,4
4203,4,8,6
4204,4,7,6
4205,2,7,6
4206,1,8,7
4207,1,8,7
4208,1,8,3
4209,3,7,6
4210,0,7,3
4211,1,7,8
4212,2,7,6
4213,1,7,7
4214,3,7,5
4215,3,7,7
4216,2,7,5
4217,2,6,6
4218,2,8,3
4219,2,8,5
4220,2,8,8
4221,1,8,7
4222,0,7,7
4223,2,7,5
4224,1,7,4
4225,2,7,6
4226,1,7,6
4227,4,9,8
4228,3,7,3
4229,0,7,6
4230,2,7,5
4231,1,7,8
4232,2,7,6
4233,1,7,8
4234,1,8,5
4235,3,8,4
4236,4,7,6
4237,3,7,5
4238,3,6,5
4239,3,7,4
4240,4,7,6
4241,0,7,6
4242,1,7,9
4243,2,6,4
4244,2,7,7
4245,5,7,3
4246,1,6,6
4247,3,6,6
4248,2,7,4
4249,2,8,6
4250,3,7,8
4251,2,7,8
4252,4,6,7
4253,3,7,7
4254,2,9,6
4255,4,7,5
4256,3,7,8
4257,1,7,7
4258,1,8,6
4259,1,7,4
4260,3,7,6
4261,1,9,7
4262,0,7,5
4263,3,7,5
4264,0,6,6
4265,2,8,6
4266,3,7,6
4267,2,7,5
4268,2,8,5
4269,2,7,7
4270,-1,9,4
4271,0,7,5
4272,4,9,2
4273,3,7,4
4274,3,7,4
4275,2,6,7
4276,2,6,5
4277,1,7,5
4278,0,7,9
4279,1,7,8
4280,3,7,4
4281,1,8,7
4282,2,7,6
4283,1,7,7
4284,1,7,8
4285,2,7,7
4286,2,6,6
4287,1,10,4
4288,4,7,6
4289,1,8,9
4290,-1,7,5
4291,1,7,6
4292,0,7,5
4293,2,7,4
4294,2,7,5
4295,0,8,3
4296,1,6,8
4297,-1,7,7
4298,1,9,2
4299,2,7,4
4300,2,6,5
4301,2,7,5
4302,2,8,5
4303,4,8,4
4304,1,6,5
4305,1,7,5
4306,3,8,8
4307,4,8,4
4308,0,5,7
4309,2,7,7
4310,0,6,3
4311,0,6,5
4312,2,8,7
4313,1,6,7
4314,1,5,3
4315,2,8,4
4316,3,7,5
4317,1,7,6
4318,1,7,6
4319,1,6,7
4320,3,7,7
4321,0,7,4
4322,1,8,7
4323,0,7,6
4324,1,7,4
4325,1,9,5
4326,1,7,5
4327,2,8,7
4328,3,8,5
4329,1,6,8
4330,0,8,5
4331,2,7,2
4332,1,6,8
4333,3,7,4
4334,3,7,6
4335,2,7,8
4336,0,6,8
4337,2,7,6
4338,0,6,8
4339,2,8,4
4340,0,7,6
4341,2,6,5
4342,5,7,4
4343,2,7,4
4344,2,7,5
4345,0,8,4
4346,3,7,5
4347,2,6,7
4348,1,8,4
4349,2,7,5
4350,4,8,5
4351,2,7,6
4352,0,7,7
4353,0,7,8
4354,2,7,3
4355,2,7,4
4356,1,6,6
4357,2,8,6
4358,1,7,7
4359,0,9,2
4360,2,7,4
4361,2,8,5
4362,2,6,4
4363,0,7,4
4364,-1,9,8
4365,2,7,5
4366,3,7,7
4367,2,6,9
4368,-1,9,6
4369,2,8,5
4370,0,8,6
4371,0,8,6
4372,2,7,3
4373,2,7,5
4374,5,7,4
4375,2,8,8
4376,1,7,8
4377,1,7,5
4378,2,8,4
4379,3,6,6
4380,3,7,7
4381,2,7,7
4382,2,9,4
4383,-3,9,6
4384,2,9,5
4385,0,11,6
4386,5,2,8
4387,2,8,9
4388,4,8,3
4389,2,5,6
4390,-2,8,7
4391,-3,8,7
4392,10,5,7
4393,0,9,9
4394,-2,11,7
4395,1,6,8
4396,0,6,12
4397,-1,10,8
4398,5,10,4
4399,1,9,6
4400,2,7,7
4401,1,10,7
4402,4,7,6
4403,3,7,6
4404,5,7,3
4405,-2,11,9
4406,2,16,25
4407,-4,-5,3
4408,-36,-21,-21
4409,-1,-2,4
4410,-12,1,2
4411,6,-15,12
4412,7,-4,5
4413,-8,12,5
4414,-10,4,8
4415,-4,7,13
4416,4,2,3
4417,8,12,7
4418,0,7,-1
4419,0,7,7
4420,1,6,7
4421,3,8,6
4422,4,7,6
4423,1,11,7
4424,4,21,6
4425,4,14,8
4426,-1,6,6
4427,-3,6,3
4428,1,2,9
4429,1,3,2
4430,-3,-6,4
4431,-1,-6,7
4432,21,15,17
4433,-3,2,1
4434,18,32,-3
4435,-2,6,4
4436,1,8,5
4437,0,6,4
4438,1,9,6
4439,3,10,6
4440,-4,12,3
4441,2,8,1
4442,0,13,4
4443,1,12,3
4444,1,5,5
4445,0,10,6
4446,1,11,5
4447,0,8,3
4448,2,8,5
4449,1,8,4
4450,1,8,7
4451,0,8,5
4452,1,7,3
4453,0,8,7
4454,1,7,8
4455,0,9,4
4456,2,7,3
4457,0,7,5
4458,3,8,7
4459,1,7,5
4460,0,8,7
4461,2,8,6
4462,0,8,4
4463,0,7,5
4464,0,10,4
4465,2,7,7
4466,0,9,7
4467,1,8,5
4468,0,8,7
4469,0,8,7
4470,3,9,5
4471,3,9,3
4472,1,8,8
4473,1,8,5
4474,1,8,7
4475,1,7,4
4476,-1,8,5
4477,1,8,7
4478,1,7,9
4479,1,7,3
4480,1,8,8
4481,0,7,6
4482,-1,8,5
4483,2,8,2
4484,1,8,4
4485,1,7,6
4486,0,12,7
4487,-1,8,7
4488,0,8,5
4489,2,7,7
4490,1,9,5
4491,-1,8,6
4492,1,10,3
4493,2,9,9
4494,4,10,5
4495,0,10,4
4496,1,8,5
4497,0,8,7
4498,3,11,6
4499,2,8,4
4500,0,9,6
4501,2,9,5
4502,4,10,3
4503,2,10,5
4504,3,9,8
4505,2,11,5
4506,5,8,0
4507,5,7,0
4508,5,8,-1
4509,5,11,4
4510,4,8,1
4511,6,11,4
4512,7,9,0
4513,5,7,1
4514,6,9,3
4515,6,7,-1
4516,3,9,1
4517,4,10,3
4518,3,8,6
4519,1,9,7
4520,2,8,6
4521,1,9,5
4522,5,11,2
4523,5,11,0
4524,1,9,8
4525,1,7,6
4526,1,7,5
4527,0,12,5
4528,2,8,5
4529,0,9,4
4530,3,8,8
4531,2,9,7
4532,2,9,4
4533,0,7,4
4534,2,8,7
4535,2,7,3
4536,2,9,3
4537,-1,9,7
4538,0,8,5
4539,0,7,8
4540,-1,9,6
4541,0,7,4
4542,2,9,8
4543,3,8,6
4544,3,8,5
4545,4,8,4
4546,1,11,6
4547,0,10,4
4548,-2,9,5
4549,1,9,7
4550,0,8,6
4551,0,10,6
4552,-1,8,4
4553,4,7,4
4554,1,8,8
4555,3,7,5
4556,2,8,6
4557,2,8,4
4558,2,8,3
4559,1,8,7
4560,-1,9,2
4561,0,9,5
4562,2,10,6
4563,1,8,8
4564,1,8,4
4565,2,7,5
4566,1,8,6
4567,1,7,7
4568,1,9,7
4569,1,9,6
4570,1,8,6
4571,1,9,5
4572,0,8,3
4573,2,8,4
4574,1,8,6
4575,0,7,6
4576,1,8,7
4577,1,8,6
4578,0,8,6
4579,2,8,8
4580,1,8,6
4581,2,8,6
4582,2,8,5
4583,0,8,7
4584,2,11,7
4585,1,8,4
4586,1,8,7
4587,3,8,5
4588,3,9,3
4589,4,10,2
4590,3,8,5
4591,1,9,4
4592,2,8,6
4593,2,8,5
4594,0,8,5
4595,0,8,4
4596,0,9,5
4597,2,8,2
4598,0,10,6
4599,0,9,7
4600,0,8,6
4601,3,8,4
4602,4,8,4
4603,3,7,0
4604,1,8,5
4605,2,8,5
4606,2,9,7
4607,4,8,5
4608,1,9,6
4609,2,8,8
4610,1,11,4
4611,3,9,6
4612,7,9,0
4613,3,8,3
4614,4,10,-2
4615,6,10,5
4616,4,8,1
4617,4,8,4
4618,3,8,6
4619,5,9,1
4620,2,9,8
4621,5,12,4
4622,4,10,2
4623,-1,8,7
4624,3,8,0
4625,1,7,4
4626,1,8,6
4627,2,9,3
4628,0,9,8
4629,1,9,5
4630,4,8,4
4631,2,8,6
4632,0,9,2
4633,6,11,1
4634,1,8,6
4635,2,7,3
4636,2,7,2
4637,1,8,5
4638,2,7,6
4639,2,9,5
4640,2,8,6
4641,4,8,0
4642,1,8,6
4643,-1,8,5
4644,2,9,1
4645,0,10,5
4646,1,9,5
4647,1,9,5
4648,2,6,3
