# this file's ids were sanitized by the sleep-analyzer
# Values represent::     ID,xDeriv,yDeriv,zDeriv
50780,-151,313,-25
50781,-149,315,-25
50782,-148,316,-22
50783,-148,316,-23
50784,-149,315,-23
50785,-148,317,-23
50786,-148,315,-23
50787,-150,317,-23
50788,-149,313,-24
50789,-149,315,-23
50790,-148,316,-22
50791,-148,315,-24
50792,-148,315,-25
50793,-150,316,-22
50794,-151,315,-23
50795,-149,314,-24
50796,-150,314,-25
50797,-149,315,-23
50798,-148,316,-21
50799,-148,314,-23
50800,-149,314,-22
50801,-147,315,-23
50802,-148,313,-25
50803,-149,315,-22
50804,-149,314,-23
50805,-148,314,-23
50806,-149,315,-26
50807,-150,314,-22
50808,-150,314,-24
50809,-148,316,-25
50810,-150,315,-23
50811,-149,315,-24
50812,-149,315,-22
50813,-147,315,-25
50814,-149,315,-24
50815,-149,313,-23
50816,-149,316,-26
50817,-148,316,-21
50818,-150,315,-22
50819,-149,313,-23
50820,-150,315,-23
50821,-151,315,-22
50822,-150,313,-24
50823,-150,313,-23
50824,-149,313,-23
50825,-149,315,-21
50826,-149,315,-26
50827,-149,317,-23
50828,-149,316,-24
50829,-149,314,-20
50830,-148,315,-22
50831,-149,315,-24
50832,-148,315,-23
50833,-151,318,-22
50834,-152,317,-23
50835,-149,316,-22
50836,-149,312,-25
50837,-149,314,-24
50838,-149,314,-25
50839,-150,314,-24
50840,-149,314,-26
50841,-150,315,-25
50842,-148,315,-22
50843,-149,314,-24
50844,-149,313,-23
50845,-149,316,-25
50846,-149,317,-22
50847,-149,315,-25
50848,-149,313,-23
50849,-150,317,-22
50850,-148,315,-22
50851,-149,312,-23
50852,-150,315,-22
50853,-149,315,-23
50854,-150,316,-23
50855,-149,314,-23
50856,-150,314,-23
50857,-152,314,-23
50858,-150,315,-22
50859,-150,315,-25
50860,-150,314,-24
50861,-150,314,-22
50862,-149,315,-21
50863,-149,315,-27
50864,-148,314,-24
50865,-151,314,-26
50866,-149,314,-25
50867,-148,317,-26
50868,-149,315,-23
50869,-149,315,-25
50870,-148,313,-23
50871,-149,317,-22
50872,-149,314,-24
50873,-150,316,-23
50874,-147,317,-23
50875,-148,315,-21
50876,-149,314,-22
50877,-149,313,-22
50878,-148,314,-23
50879,-149,316,-26
50880,-148,314,-22
50881,-149,315,-23
50882,-149,314,-25
50883,-151,314,-22
50884,-149,316,-25
50885,-150,315,-24
50886,-149,315,-23
50887,-150,313,-23
50888,-149,315,-23
50889,-149,312,-24
50890,-149,313,-22
50891,-149,317,-21
50892,-150,313,-23
50893,-150,316,-23
50894,-149,314,-24
50895,-150,313,-23
50896,-150,316,-22
50897,-150,313,-25
50898,-150,313,-24
50899,-149,313,-23
50900,-148,315,-23
50901,-149,314,-25
50902,-149,313,-24
50903,-149,316,-24
50904,-149,313,-25
50905,-149,314,-24
50906,-149,316,-22
50907,-148,315,-25
50908,-149,315,-23
50909,-151,313,-25
50910,-150,316,-26
50911,-148,315,-24
50912,-150,315,-22
50913,-149,315,-27
50914,-149,315,-23
50915,-150,314,-24
50916,-150,314,-21
50917,-148,314,-23
50918,-149,314,-28
50919,-149,315,-23
50920,-150,315,-25
50921,-149,314,-23
50922,-149,315,-24
50923,-150,313,-22
50924,-149,314,-22
50925,-153,313,-22
50926,-150,314,-24
50927,-152,317,-24
50928,-149,315,-21
50929,-149,315,-22
50930,-149,314,-23
50931,-150,314,-24
50932,-148,316,-24
50933,-149,315,-22
50934,-148,315,-23
50935,-151,314,-22
50936,-149,313,-22
50937,-150,314,-21
50938,-149,312,-23
50939,-150,314,-25
50940,-149,313,-22
50941,-149,314,-24
50942,-149,314,-25
50943,-149,313,-27
50944,-150,315,-21
50945,-148,315,-22
50946,-150,316,-22
50947,-149,314,-23
50948,-150,313,-23
50949,-150,313,-22
50950,-150,315,-24
50951,-149,316,-24
50952,-149,314,-24
50953,-149,313,-25
50954,-149,315,-24
50955,-149,313,-24
50956,-149,313,-25
50957,-148,314,-23
50958,-150,314,-23
50959,-149,316,-24
50960,-150,314,-23
50961,-149,312,-24
50962,-149,316,-21
50963,-151,315,-20
50964,-150,314,-22
50965,-148,313,-23
50966,-150,315,-22
50967,-146,312,-26
50968,-144,313,-27
50969,-148,314,-23
50970,-148,314,-23
50971,-149,312,-23
50972,-149,315,-20
50973,-149,315,-23
50974,-151,314,-22
50975,-151,314,-24
50976,-150,313,-22
50977,-150,313,-24
50978,-149,314,-22
50979,-145,312,-29
50980,-150,314,-23
50981,-149,314,-24
50982,-150,314,-20
50983,-149,313,-25
50984,-150,314,-23
50985,-151,317,-22
50986,-150,316,-22
50987,-151,315,-23
50988,-150,313,-23
50989,-149,315,-25
50990,-151,315,-22
50991,-149,314,-23
50992,-151,315,-24
50993,-151,313,-24
50994,-149,313,-23
50995,-151,314,-23
50996,-149,313,-24
50997,-148,314,-29
50998,-150,315,-23
50999,-149,313,-23
51000,-152,314,-22
51001,-149,313,-24
51002,-150,313,-22
51003,-149,314,-22
51004,-150,316,-19
51005,-149,313,-22
51006,-149,315,-24
51007,-151,315,-26
51008,-149,315,-21
51009,-149,314,-21
51010,-150,313,-22
51011,-148,312,-28
51012,-149,315,-24
51013,-148,314,-28
51014,-150,314,-20
51015,-149,313,-23
51016,-150,316,-25
51017,-149,313,-24
51018,-149,313,-24
51019,-149,314,-23
51020,-149,315,-22
51021,-150,314,-24
51022,-149,315,-22
51023,-150,313,-21
51024,-152,312,-23
51025,-150,312,-25
51026,-149,313,-23
51027,-150,313,-24
51028,-147,314,-24
51029,-150,315,-26
51030,-150,314,-22
51031,-149,313,-25
51032,-150,314,-26
51033,-150,313,-24
51034,-149,314,-24
51035,-153,315,-22
51036,-150,314,-24
51037,-149,314,-23
51038,-150,313,-22
51039,-149,313,-24
51040,-149,313,-24
51041,-149,313,-24
51042,-149,316,-24
51043,-149,315,-23
51044,-151,315,-21
51045,-148,315,-23
51046,-151,313,-25
51047,-151,312,-21
51048,-150,314,-21
51049,-150,316,-21
51050,-149,313,-23
51051,-149,314,-23
51052,-150,315,-22
51053,-150,314,-23
51054,-149,313,-23
51055,-148,314,-25
51056,-151,312,-24
51057,-151,314,-22
51058,-148,312,-22
51059,-151,315,-23
51060,-149,313,-24
51061,-150,313,-23
51062,-150,314,-23
51063,-149,314,-24
51064,-149,315,-22
51065,-149,314,-22
51066,-148,314,-22
51067,-148,314,-22
51068,-149,316,-23
51069,-150,316,-23
51070,-150,313,-22
51071,-153,315,-22
51072,-150,314,-23
51073,-153,315,-22
51074,-148,312,-26
51075,-149,315,-22
51076,-149,313,-22
51077,-150,313,-24
51078,-149,314,-24
51079,-149,314,-24
51080,-152,313,-21
51081,-151,317,-23
51082,-151,312,-23
51083,-150,316,-24
51084,-150,315,-23
51085,-149,315,-25
51086,-150,314,-24
51087,-149,314,-25
51088,-149,315,-25
51089,-150,313,-23
51090,-149,313,-24
51091,-149,314,-23
51092,-151,314,-24
51093,-151,313,-24
51094,-149,314,-25
51095,-151,313,-23
51096,-149,313,-22
51097,-149,313,-22
51098,-149,314,-21
51099,-151,312,-22
51100,-149,313,-23
51101,-149,313,-23
51102,-150,315,-21
51103,-150,314,-23
51104,-148,314,-24
51105,-149,315,-22
51106,-150,312,-21
51107,-151,313,-21
51108,-151,312,-23
51109,-151,313,-23
51110,-150,314,-26
51111,-150,313,-21
51112,-148,313,-24
51113,-150,314,-24
51114,-148,313,-26
51115,-149,313,-21
51116,-150,316,-23
51117,-150,314,-24
51118,-150,312,-24
51119,-151,313,-21
51120,-149,314,-21
51121,-149,312,-20
51122,-149,313,-22
51123,-149,312,-22
51124,-149,313,-23
51125,-149,316,-25
51126,-150,314,-25
51127,-149,314,-22
51128,-148,316,-22
51129,-149,314,-23
51130,-149,315,-22
51131,-149,313,-22
51132,-151,313,-20
51133,-150,313,-21
51134,-149,314,-24
51135,-150,314,-22
51136,-149,315,-21
51137,-149,313,-21
51138,-149,314,-22
51139,-149,313,-24
51140,-150,314,-21
51141,-149,313,-19
51142,-149,313,-23
51143,-149,313,-22
51144,-150,313,-24
51145,-150,315,-23
51146,-150,312,-22
51147,-149,313,-21
51148,-151,313,-23
51149,-149,313,-23
51150,-151,312,-23
51151,-150,314,-23
51152,-149,315,-22
51153,-149,314,-23
51154,-150,314,-21
51155,-150,315,-22
51156,-152,314,-22
51157,-150,315,-23
51158,-149,314,-23
51159,-149,314,-23
51160,-149,313,-22
51161,-150,314,-20
51162,-151,314,-23
51163,-148,313,-23
51164,-151,315,-22
51165,-151,315,-21
51166,-150,315,-21
51167,-150,313,-22
51168,-152,313,-26
51169,-152,313,-21
51170,-149,314,-25
51171,-148,315,-25
51172,-151,313,-22
51173,-150,312,-23
51174,-149,313,-19
51175,-151,312,-22
51176,-149,313,-24
51177,-150,312,-23
51178,-151,315,-23
51179,-152,313,-22
51180,-151,313,-22
51181,-150,315,-25
51182,-151,312,-23
51183,-151,313,-24
51184,-149,312,-21
51185,-150,314,-24
51186,-148,313,-23
51187,-149,313,-21
51188,-150,313,-23
51189,-149,313,-24
51190,-151,312,-22
51191,-151,314,-22
51192,-150,313,-24
51193,-150,313,-23
51194,-150,314,-22
51195,-148,315,-24
51196,-149,314,-22
51197,-148,314,-21
51198,-150,313,-22
51199,-149,314,-26
51200,-149,313,-20
51201,-149,315,-20
51202,-150,313,-25
51203,-152,313,-22
51204,-150,315,-23
51205,-150,315,-19
51206,-150,313,-24
51207,-148,313,-20
51208,-149,315,-22
51209,-149,313,-23
51210,-150,313,-22
51211,-149,313,-23
51212,-150,316,-22
51213,-148,313,-25
51214,-150,312,-24
51215,-150,312,-22
51216,-151,312,-20
51217,-151,313,-22
51218,-150,313,-23
51219,-149,311,-21
51220,-151,313,-21
51221,-150,312,-22
51222,-150,316,-22
51223,-149,313,-23
51224,-150,313,-20
51225,-149,313,-20
51226,-151,314,-25
51227,-151,313,-24
51228,-150,312,-25
51229,-149,314,-24
51230,-151,314,-23
51231,-149,314,-23
51232,-150,313,-24
51233,-150,314,-22
51234,-149,313,-21
51235,-149,314,-26
51236,-148,314,-25
51237,-150,313,-25
51238,-150,315,-22
51239,-149,315,-27
51240,-150,312,-25
51241,-151,312,-21
51242,-149,313,-25
51243,-149,313,-22
51244,-149,313,-22
51245,-149,314,-22
51246,-150,314,-21
51247,-149,314,-23
51248,-150,314,-25
51249,-148,312,-24
51250,-150,313,-21
51251,-150,313,-22
51252,-150,312,-25
51253,-151,312,-22
51254,-151,312,-20
51255,-149,315,-22
51256,-150,315,-23
51257,-149,314,-22
51258,-149,312,-23
51259,-150,312,-21
51260,-149,312,-21
51261,-149,313,-24
51262,-149,313,-22
51263,-150,315,-21
51264,-152,313,-21
51265,-151,313,-21
51266,-149,313,-23
51267,-150,312,-21
51268,-149,314,-22
51269,-149,313,-24
51270,-149,314,-23
51271,-149,314,-21
51272,-150,314,-23
51273,-149,312,-22
51274,-149,312,-21
51275,-151,314,-22
51276,-149,315,-23
51277,-149,314,-22
51278,-149,313,-21
51279,-150,313,-23
51280,-149,313,-23
51281,-150,313,-22
51282,-150,312,-23
51283,-149,313,-22
51284,-150,314,-24
51285,-149,313,-23
51286,-150,312,-22
51287,-150,312,-23
51288,-150,314,-23
51289,-149,313,-22
51290,-149,316,-24
51291,-150,313,-22
51292,-149,313,-24
51293,-149,312,-21
51294,-149,313,-23
51295,-149,313,-23
51296,-149,313,-24
51297,-149,314,-22
51298,-150,312,-22
51299,-150,312,-22
51300,-152,315,-21
51301,-152,314,-23
51302,-150,313,-22
51303,-150,314,-23
51304,-149,312,-23
51305,-150,312,-23
51306,-149,315,-23
51307,-148,313,-22
51308,-150,314,-23
51309,-150,315,-20
51310,-151,313,-23
51311,-150,314,-22
51312,-149,314,-24
51313,-149,312,-24
51314,-150,312,-29
51315,-149,314,-24
51316,-149,313,-23
51317,-149,312,-23
51318,-149,313,-21
51319,-149,312,-22
51320,-149,312,-27
51321,-149,313,-25
51322,-150,314,-24
51323,-150,313,-23
51324,-149,314,-20
51325,-149,312,-24
51326,-152,312,-22
51327,-153,314,-22
51328,-150,314,-21
51329,-152,313,-22
51330,-150,313,-22
51331,-150,314,-23
51332,-150,313,-24
51333,-149,312,-24
51334,-150,313,-24
51335,-150,314,-22
51336,-149,312,-23
51337,-151,313,-22
51338,-149,313,-23
51339,-150,312,-21
51340,-150,313,-22
51341,-150,313,-23
51342,-148,311,-24
51343,-149,311,-24
51344,-149,314,-22
51345,-149,313,-22
51346,-153,313,-21
51347,-150,313,-26
51348,-151,313,-22
51349,-151,312,-20
51350,-150,312,-21
51351,-149,315,-23
51352,-149,315,-21
51353,-152,313,-21
51354,-150,316,-23
51355,-150,315,-21
51356,-149,314,-24
51357,-149,313,-22
51358,-149,313,-19
51359,-150,313,-26
51360,-153,314,-25
51361,-151,315,-22
51362,-150,312,-23
51363,-149,314,-21
51364,-151,312,-24
51365,-150,315,-21
51366,-150,314,-23
51367,-149,312,-21
51368,-150,314,-22
51369,-149,313,-22
51370,-150,313,-23
51371,-149,313,-21
51372,-150,312,-22
51373,-149,315,-23
51374,-150,311,-23
51375,-151,315,-24
51376,-149,313,-24
51377,-151,315,-22
51378,-150,313,-23
51379,-149,314,-23
51380,-149,315,-22
51381,-149,313,-23
51382,-149,313,-26
51383,-149,312,-25
51384,-149,312,-22
51385,-149,311,-22
51386,-149,314,-23
51387,-149,314,-24
51388,-150,313,-25
51389,-151,312,-22
51390,-153,315,-22
51391,-149,314,-23
51392,-149,311,-24
51393,-149,313,-22
51394,-150,314,-22
51395,-151,313,-21
51396,-150,313,-23
51397,-150,313,-20
51398,-149,312,-22
51399,-151,313,-20
51400,-149,312,-23
51401,-149,312,-26
51402,-149,312,-24
51403,-150,312,-22
51404,-149,313,-24
51405,-150,313,-21
51406,-149,314,-24
51407,-150,312,-21
51408,-149,314,-23
51409,-149,314,-21
51410,-153,313,-24
51411,-150,314,-25
51412,-150,312,-21
51413,-149,314,-22
51414,-149,315,-27
51415,-149,313,-25
51416,-149,314,-22
51417,-149,315,-22
51418,-149,316,-23
51419,-149,313,-23
51420,-150,315,-22
51421,-152,314,-22
51422,-151,312,-23
51423,-149,312,-23
51424,-150,314,-25
51425,-150,312,-21
51426,-149,314,-20
51427,-150,314,-22
51428,-147,312,-25
51429,-148,313,-21
51430,-148,315,-23
51431,-149,315,-23
51432,-149,312,-23
51433,-149,314,-23
51434,-149,312,-24
51435,-149,312,-23
51436,-151,314,-25
51437,-150,313,-22
51438,-149,315,-25
51439,-150,314,-21
51440,-149,315,-24
51441,-148,313,-25
51442,-150,313,-21
51443,-149,315,-25
51444,-149,315,-23
51445,-149,315,-22
51446,-149,313,-23
51447,-150,314,-26
51448,-152,312,-24
51449,-150,313,-25
51450,-152,313,-23
51451,-150,315,-23
51452,-149,313,-24
51453,-149,313,-22
51454,-149,312,-22
51455,-149,314,-24
51456,-149,314,-22
51457,-150,314,-22
51458,-149,312,-22
51459,-150,314,-23
51460,-150,312,-27
51461,-151,314,-23
51462,-150,312,-25
51463,-149,315,-25
51464,-149,312,-23
51465,-150,312,-24
51466,-150,313,-23
51467,-149,315,-20
51468,-149,313,-23
51469,-150,313,-23
51470,-149,313,-23
51471,-151,315,-20
51472,-151,314,-23
51473,-150,312,-26
51474,-153,313,-22
51475,-150,313,-20
51476,-150,315,-23
51477,-150,313,-21
51478,-149,314,-23
51479,-149,313,-23
51480,-149,312,-21
51481,-150,314,-23
51482,-151,313,-20
51483,-150,313,-23
51484,-150,311,-24
51485,-150,313,-23
51486,-149,314,-23
51487,-149,314,-24
51488,-149,313,-21
51489,-150,314,-22
51490,-149,314,-24
51491,-149,312,-23
51492,-149,313,-23
51493,-150,313,-23
51494,-149,314,-20
51495,-149,313,-22
51496,-150,313,-23
51497,-153,313,-23
51498,-150,312,-23
51499,-153,313,-24
51500,-150,314,-23
51501,-152,314,-23
51502,-149,314,-22
51503,-149,312,-22
51504,-152,313,-22
51505,-149,314,-24
51506,-149,316,-23
51507,-148,315,-23
51508,-149,314,-22
51509,-152,312,-21
51510,-150,313,-22
51511,-150,313,-23
51512,-150,314,-23
51513,-150,312,-24
51514,-149,313,-23
51515,-148,313,-22
51516,-150,313,-20
51517,-151,313,-24
51518,-151,312,-23
51519,-149,312,-23
51520,-150,313,-26
51521,-150,313,-22
51522,-151,313,-25
51523,-149,313,-23
51524,-149,313,-21
51525,-150,314,-21
51526,-148,314,-25
51527,-149,314,-22
51528,-148,313,-22
51529,-150,313,-22
51530,-150,312,-22
51531,-149,314,-21
51532,-149,313,-23
51533,-150,313,-21
51534,-152,315,-22
51535,-152,314,-23
51536,-150,312,-21
51537,-151,314,-23
51538,-150,312,-22
51539,-149,313,-24
51540,-149,314,-23
51541,-149,312,-21
51542,-150,313,-23
51543,-149,311,-24
51544,-150,313,-25
51545,-149,315,-21
51546,-150,314,-26
51547,-150,314,-24
51548,-150,314,-23
51549,-149,314,-24
51550,-151,313,-22
51551,-150,312,-23
51552,-149,313,-21
51553,-151,313,-24
51554,-149,314,-23
51555,-150,316,-23
51556,-149,313,-25
51557,-149,313,-23
51558,-150,314,-22
51559,-148,313,-24
51560,-152,313,-24
51561,-149,314,-24
51562,-150,312,-22
51563,-149,313,-17
51564,-150,313,-23
51565,-150,314,-23
51566,-149,313,-24
51567,-151,314,-22
51568,-149,314,-22
51569,-149,313,-23
51570,-150,314,-20
51571,-151,314,-24
51572,-152,313,-23
51573,-149,313,-23
51574,-152,312,-23
51575,-149,314,-23
51576,-150,313,-21
51577,-149,318,-22
51578,-150,313,-22
51579,-149,314,-20
51580,-149,315,-22
51581,-150,313,-21
51582,-149,312,-24
51583,-149,312,-22
51584,-153,313,-22
51585,-152,313,-24
51586,-150,315,-23
51587,-152,314,-22
51588,-149,312,-23
51589,-150,312,-23
51590,-150,312,-22
51591,-149,314,-24
51592,-149,315,-21
51593,-152,312,-24
51594,-150,312,-25
51595,-153,313,-21
51596,-150,313,-22
51597,-148,314,-23
51598,-150,312,-22
51599,-150,313,-23
51600,-149,313,-23
51601,-149,312,-23
51602,-150,312,-24
51603,-149,312,-23
51604,-149,312,-22
51605,-151,314,-21
51606,-149,312,-24
51607,-150,313,-23
51608,-150,312,-21
51609,-151,313,-21
51610,-150,314,-24
51611,-148,314,-22
51612,-151,313,-22
51613,-150,314,-23
51614,-150,313,-23
51615,-147,314,-23
51616,-149,314,-24
51617,-151,313,-23
51618,-150,313,-24
51619,-150,312,-23
51620,-149,314,-23
51621,-149,314,-23
51622,-149,315,-22
51623,-150,312,-23
51624,-149,313,-22
51625,-149,314,-23
51626,-151,313,-26
51627,-150,313,-22
51628,-149,312,-25
51629,-151,314,-22
51630,-149,312,-24
51631,-150,313,-22
51632,-149,313,-22
51633,-149,315,-20
51634,-150,313,-23
51635,-148,312,-21
51636,-150,313,-20
51637,-150,314,-22
51638,-149,314,-22
51639,-150,315,-22
51640,-152,312,-21
51641,-151,312,-21
51642,-153,312,-22
51643,-150,313,-23
51644,-150,314,-23
51645,-150,312,-21
51646,-150,314,-23
51647,-149,313,-23
51648,-150,313,-25
51649,-149,313,-23
51650,-150,312,-22
51651,-149,315,-23
51652,-151,313,-24
51653,-152,315,-23
51654,-150,312,-23
51655,-150,315,-22
51656,-150,313,-23
51657,-149,312,-21
51658,-150,313,-22
51659,-149,313,-22
51660,-149,313,-24
51661,-149,313,-22
51662,-149,314,-23
51663,-150,313,-22
51664,-151,313,-20
51665,-149,313,-22
51666,-151,312,-24
51667,-149,312,-23
51668,-152,313,-23
51669,-149,313,-23
51670,-149,312,-21
51671,-149,315,-22
51672,-148,313,-22
51673,-151,312,-26
51674,-150,313,-24
51675,-150,312,-24
51676,-150,312,-25
51677,-150,312,-20
51678,-149,312,-24
51679,-150,313,-24
51680,-152,313,-25
51681,-149,313,-23
51682,-150,314,-23
51683,-151,314,-23
51684,-149,313,-24
51685,-150,313,-23
51686,-150,312,-23
51687,-149,312,-22
51688,-151,312,-25
51689,-152,312,-22
51690,-150,312,-23
51691,-150,312,-25
51692,-150,314,-22
51693,-149,312,-24
51694,-150,311,-23
51695,-149,312,-24
51696,-149,312,-22
51697,-149,313,-20
51698,-150,313,-21
51699,-152,312,-22
51700,-152,312,-23
51701,-150,313,-18
51702,-150,316,-20
51703,-149,314,-22
51704,-149,313,-22
51705,-149,313,-22
51706,-149,314,-20
51707,-150,313,-22
51708,-149,313,-23
51709,-150,313,-23
51710,-150,313,-23
51711,-151,317,-25
51712,-151,312,-22
51713,-150,312,-20
51714,-149,312,-22
51715,-147,314,-24
51716,-150,313,-23
51717,-149,312,-24
51718,-150,315,-22
51719,-149,313,-23
51720,-149,313,-21
51721,-151,313,-25
51722,-152,313,-24
51723,-150,312,-20
51724,-150,312,-21
51725,-151,313,-22
51726,-152,313,-22
51727,-149,313,-24
51728,-150,313,-22
51729,-150,313,-24
51730,-150,314,-24
51731,-149,313,-23
51732,-151,313,-24
51733,-149,312,-22
51734,-150,312,-24
51735,-149,312,-23
51736,-152,313,-24
51737,-151,314,-22
51738,-151,313,-22
51739,-149,313,-21
51740,-150,313,-23
51741,-152,313,-23
51742,-149,312,-24
51743,-150,315,-23
51744,-150,313,-24
51745,-149,315,-21
51746,-148,313,-22
51747,-148,313,-24
51748,-146,312,-29
51749,-149,311,-28
51750,-145,312,-32
51751,-146,312,-31
51752,-146,311,-33
51753,-148,315,-21
51754,-147,313,-25
51755,-150,314,-20
51756,-148,312,-25
51757,-147,311,-29
51758,-147,312,-28
51759,-149,312,-28
51760,-149,311,-27
51761,-147,312,-29
51762,-143,311,-30
51763,-144,314,-31
51764,-148,312,-27
51765,-148,312,-31
51766,-147,312,-25
51767,-152,312,-22
51768,-151,313,-22
51769,-152,315,-21
51770,-151,311,-26
51771,-149,313,-22
51772,-152,312,-24
51773,-150,309,-28
51774,-152,313,-23
51775,-148,310,-25
51776,-150,313,-22
51777,-150,315,-22
51778,-150,310,-26
51779,-150,312,-20
51780,-149,313,-23
51781,-152,313,-23
51782,-152,312,-22
51783,-151,313,-22
51784,-149,312,-22
51785,-148,312,-28
51786,-148,313,-28
51787,-150,313,-24
51788,-148,312,-30
51789,-147,314,-25
51790,-149,312,-23
51791,-149,312,-24
51792,-149,314,-24
51793,-149,314,-24
51794,-150,314,-24
51795,-150,312,-25
51796,-149,313,-26
51797,-149,315,-26
51798,-148,314,-25
51799,-149,313,-26
51800,-148,313,-23
51801,-149,314,-22
51802,-150,312,-25
51803,-148,310,-28
51804,-149,312,-25
51805,-149,314,-24
51806,-150,313,-25
51807,-150,313,-27
51808,-149,311,-25
51809,-149,312,-26
51810,-148,313,-26
51811,-148,312,-26
51812,-149,314,-22
51813,-147,312,-25
51814,-147,313,-26
51815,-149,313,-22
51816,-148,312,-28
51817,-148,312,-23
51818,-149,312,-26
51819,-147,311,-26
51820,-149,312,-27
51821,-149,313,-21
51822,-149,313,-22
51823,-149,314,-22
51824,-151,312,-24
51825,-149,312,-23
51826,-150,312,-21
51827,-149,313,-24
51828,-150,312,-21
51829,-149,312,-24
51830,-150,312,-22
51831,-150,312,-22
51832,-150,313,-21
51833,-151,313,-24
51834,-149,313,-23
51835,-149,314,-21
51836,-150,313,-22
51837,-149,313,-24
51838,-150,312,-21
51839,-149,313,-22
51840,-151,314,-22
51841,-150,314,-22
51842,-151,314,-23
51843,-152,313,-23
51844,-150,313,-23
51845,-149,313,-23
51846,-151,312,-23
51847,-149,312,-23
51848,-150,312,-20
51849,-149,313,-23
51850,-150,313,-22
51851,-149,313,-23
51852,-152,314,-23
51853,-149,313,-20
51854,-149,313,-23
51855,-151,312,-22
51856,-149,312,-23
51857,-149,314,-21
51858,-148,313,-22
51859,-150,312,-25
51860,-149,312,-23
51861,-150,313,-23
51862,-149,313,-22
51863,-149,312,-23
51864,-149,313,-26
51865,-149,313,-22
51866,-148,313,-22
51867,-150,313,-21
51868,-150,313,-21
51869,-150,312,-25
51870,-151,313,-22
51871,-150,315,-21
51872,-149,312,-20
51873,-149,312,-21
51874,-150,312,-19
51875,-149,314,-23
51876,-149,313,-22
51877,-149,313,-21
51878,-149,312,-22
51879,-150,313,-23
51880,-150,312,-24
51881,-151,312,-22
51882,-149,312,-22
51883,-149,312,-21
51884,-149,313,-21
51885,-150,314,-21
51886,-149,312,-23
51887,-151,313,-21
51888,-149,313,-21
51889,-151,312,-23
51890,-149,313,-23
51891,-150,312,-21
51892,-153,312,-23
51893,-150,313,-23
51894,-149,312,-24
51895,-151,314,-23
51896,-151,311,-26
51897,-149,314,-21
51898,-151,314,-23
51899,-150,314,-24
51900,-149,314,-24
51901,-150,313,-22
51902,-153,314,-23
51903,-149,313,-21
51904,-151,315,-22
51905,-153,312,-24
51906,-149,313,-22
51907,-150,313,-22
51908,-150,315,-23
51909,-150,312,-22
51910,-151,314,-21
51911,-149,314,-23
51912,-149,313,-23
51913,-151,312,-23
51914,-151,312,-21
51915,-152,312,-23
51916,-150,311,-22
51917,-150,311,-23
51918,-150,313,-26
51919,-149,314,-24
51920,-151,313,-24
51921,-148,313,-25
51922,-151,313,-22
51923,-149,314,-24
51924,-148,313,-23
51925,-151,313,-24
51926,-150,312,-23
51927,-150,313,-24
51928,-149,312,-23
51929,-149,312,-21
51930,-149,313,-25
51931,-149,314,-23
51932,-150,314,-22
51933,-149,312,-20
51934,-149,312,-24
51935,-151,314,-24
51936,-151,312,-22
51937,-152,312,-21
51938,-151,313,-22
51939,-151,312,-25
51940,-150,313,-22
51941,-149,312,-23
51942,-149,312,-23
51943,-152,313,-22
51944,-148,312,-21
51945,-149,313,-23
51946,-149,313,-23
51947,-150,311,-21
51948,-149,313,-21
51949,-149,311,-23
51950,-150,312,-23
51951,-150,313,-23
51952,-150,312,-24
51953,-152,314,-21
51954,-149,312,-23
51955,-150,312,-25
51956,-149,312,-22
51957,-150,313,-22
51958,-150,313,-26
51959,-151,312,-24
51960,-149,312,-22
51961,-152,312,-24
51962,-150,312,-21
51963,-150,311,-24
51964,-149,313,-22
51965,-149,313,-21
51966,-149,313,-23
51967,-151,313,-22
51968,-149,312,-23
51969,-149,312,-21
51970,-151,313,-23
51971,-149,312,-24
51972,-149,311,-24
51973,-152,312,-21
51974,-153,313,-21
51975,-150,312,-23
51976,-150,314,-25
51977,-151,311,-23
51978,-149,312,-22
51979,-149,313,-23
51980,-149,312,-23
51981,-149,314,-22
51982,-150,314,-23
51983,-149,313,-24
51984,-149,313,-22
51985,-151,312,-21
51986,-149,312,-23
51987,-150,313,-23
51988,-149,312,-22
51989,-150,313,-24
51990,-149,313,-23
51991,-149,312,-23
51992,-149,312,-24
51993,-149,312,-22
51994,-149,313,-24
51995,-149,312,-24
51996,-150,313,-21
51997,-150,313,-22
51998,-151,312,-21
51999,-150,311,-23
52000,-151,311,-20
52001,-149,313,-23
52002,-149,312,-23
52003,-152,313,-23
52004,-148,314,-23
52005,-148,312,-22
52006,-150,311,-23
52007,-148,313,-25
52008,-150,313,-23
52009,-150,312,-22
52010,-151,313,-21
52011,-149,312,-22
52012,-153,313,-24
52013,-154,310,-24
52014,-153,312,-22
52015,-153,313,-22
52016,-152,312,-22
52017,-150,312,-23
52018,-150,311,-24
52019,-151,312,-23
52020,-148,312,-24
52021,-151,315,-22
52022,-149,312,-22
52023,-148,312,-24
52024,-149,312,-23
52025,-148,312,-22
52026,-149,315,-22
52027,-149,311,-23
52028,-151,312,-22
52029,-148,312,-22
52030,-149,313,-21
52031,-148,313,-24
52032,-150,314,-23
52033,-148,312,-21
52034,-150,313,-22
52035,-148,313,-26
52036,-149,312,-22
52037,-148,311,-23
52038,-149,312,-21
52039,-149,312,-22
52040,-151,312,-25
52041,-149,314,-20
52042,-150,314,-24
52043,-149,312,-21
52044,-150,311,-22
52045,-149,312,-25
52046,-149,312,-23
52047,-149,313,-23
